trial,file,d_mm,fs,N_raw,t_end_raw,t_start_A,t_start_B,t_start,B_preswing_mm,T,N,bin_Hz,halfbin_Hz,d_track_mm,A_mm,eta_leak,xi_leak,method,f1,f2,f1_early,f2_early,a_xi_early,f1_late,f2_late,a_xi_late,f1_rect,f2_rect,f1_hann,f2_hann,f1_hamming,f2_hamming,f1_blackman,f2_blackman,f1_winspread,f2_winspread,f1A_rect,f2A_rect,f1A_hann,f2A_hann,f1A_hamming,f2A_hamming,f1A_blackman,f2A_blackman,f1_A,f2_A,rA,f1_B,f2_B,rB,ratio_pred,T_beat_fft,T_beat_env,dT_beat_env,n_beats,tau_s,env_minmax
1,39.0_1.txt,39.0,119.38294248657147,3646,30.532,0.05,0.126,0.126,nan,30.406353909465064,3631,0.03288786294395903,0.016443931471979516,41.27895796934999,2.4484667132011095,0.10281783737682565,0.22697218506332417,eta/xi,6.40015449853538,6.801839974143688,6.39822484482991,6.801588740048165,1.611593919434998,6.403185178588907,6.804143047699796,0.7431050564572794,6.40015449853538,6.801839974143688,6.40029544289476,6.801788031187833,6.400215177558179,6.801787705801558,6.4003282022475245,6.801807430109173,8.685185607237855e-05,2.6134171065006484e-05,6.399811135499292,6.80304049478517,6.400324084534467,6.801817797672588,6.400118404840001,6.802226761819893,6.4003557923110685,6.801864962711195,6.400324084534467,6.801817797672588,0.47231738027679826,6.400260115818873,6.801765079301804,0.878849216356215,0.8853767139300424,2.489509979133827,2.4877465683836095,0.008067853010422735,12,26.964260185215227,0.31385793426084735
2,39.0_2.txt,39.0,119.38294248657147,3646,30.532,0.109,0.184,0.184,nan,30.347719067215408,3624,0.03295140559938484,0.01647570279969242,41.27474808994747,2.742249080151655,0.10439480466807856,0.22564194448132688,eta/xi,6.3996504822117375,6.801761846108236,6.397593469778749,6.801732561900486,1.8205743823187504,6.402957015373015,6.803824779470553,0.8295677175172437,6.3996504822117375,6.801761846108236,6.399776987469321,6.801712547182142,6.399698129435868,6.80170990642125,6.39980891656927,6.801724423071035,7.921717876646639e-05,2.5969843493012235e-05,6.399266222248,6.8029536039536564,6.399783678366677,6.8016548515732,6.39957369791316,6.802089481165054,6.399816290720603,6.801675271686579,6.399783678366677,6.8016548515732,0.4689573772290814,6.39976919855462,6.8017512118323955,0.8813600558059423,0.8852576080063045,2.4868732639383837,2.4772070245255473,0.0077754294311412776,12,24.76746856580546,0.30114265119613015
3,39.0_3.txt,39.0,119.38294248657147,3646,30.532,0.084,0.151,0.151,nan,30.381224691358067,3628,0.032915065477411444,0.016457532738705722,41.402509258442315,3.1039919240207245,0.11115124907686504,0.20822626428366595,eta/xi,6.3999674971625655,6.80232844127124,6.3980541799223865,6.802208008358691,2.0544390445055463,6.402893634542367,6.804278121085672,0.889067967192053,6.3999674971625655,6.80232844127124,6.400162465306795,6.8022783145764985,6.40005870041997,6.802276958664706,6.400214296226386,6.802298237765419,0.00012339953191009556,2.574130326715718e-05,6.399582544606803,6.803441002251992,6.400126640294861,6.802238213073936,6.3999023961449675,6.802644243072014,6.40016603048227,6.802274023850862,6.400126640294861,6.802238213073936,0.5018598385142551,6.400210982028753,6.80230406980744,0.932546199969434,0.8851978326480666,2.485330682915158,2.4790061526950447,0.010784339717187617,11,22.856656061986495,0.2837643851430178
4,39.0_4.txt,39.0,119.3805048950591,3647,30.541,0.134,0.218,0.218,nan,30.32320899616016,3621,0.03297804002625943,0.016489020013129716,41.31635584335412,3.0760923675965284,0.10632327161934477,0.21550043771086524,eta/xi,6.399631209644663,6.801962440492599,6.397582370522361,6.802044999467842,2.0480006559492505,6.402527097698516,6.803668759559564,0.9182989140267482,6.399631209644663,6.801962440492599,6.39981620411116,6.8018933929097045,6.399716449544935,6.801898603069967,6.399872599132179,6.801913312430584,0.0001206947437579764,3.452379144741613e-05,6.399236532951197,6.803124949121823,6.399804909048308,6.801811936273383,6.3995747650703265,6.802249805722326,6.399854675078846,6.801846628386704,6.399804909048308,6.801811936273383,0.4927900643617409,6.399832651627956,6.801949063425902,0.9119421889722391,0.8852000635185419,2.485514231377071,2.478868486012067,0.007863593222145296,12,25.070381489088742,0.26954672414691677
5,39.0_5.txt,39.0,119.38197649677568,3648,30.549,0.084,0.159,0.159,nan,30.389846997532263,3629,0.03290572670804176,0.01645286335402088,41.15955150764977,2.642378795671095,0.10101072421775026,0.22695484023010723,eta/xi,6.400922158494992,6.802608295503967,6.3992383891077065,6.802482776074691,1.7293558741014519,6.403611863872371,6.80499974901008,0.800229820056751,6.400922158494992,6.802608295503967,6.401066158870873,6.802538245482799,6.400987054264022,6.802542768119158,6.40110692867796,6.802555714098205,9.238509148401519e-05,3.502501058427754e-05,6.400583769672708,6.80381530705063,6.401092669208678,6.802500877167997,6.400890876981135,6.80293895790702,6.401135700700946,6.802527329422833,6.401092669208678,6.802500877167997,0.46587308737926225,6.401032419849777,6.80256374110249,0.8619456093912825,0.8853890832409879,2.4895058800041574,2.484498952925334,0.010773649305310266,12,25.730481353153728,0.30793632981175645
1,42.0_1.txt,42.0,119.38261495322463,4812,40.299,0.0,0.067,0.067,nan,40.23198856786529,4804,0.02485584321324687,0.012427921606623435,44.60718267089221,2.712894097669692,0.15656679950228825,0.3213328799872014,eta/xi,6.394704934099551,6.685999325576625,6.39384859108775,6.686856784601274,1.5985773752966512,6.395978346678304,6.687091599933391,0.611319209043683,6.394704934099551,6.685999325576625,6.394843179091823,6.685889075685662,6.394772630473458,6.685915014750349,6.394867418358814,6.685897542170329,8.124212963123156e-05,5.512494548165492e-05,6.3944257327256615,6.687249629255595,6.39486481781261,6.6858418222034155,6.394688681951497,6.68630562024336,6.394886918287066,6.685859884523665,6.39486481781261,6.6858418222034155,0.4197229219510153,6.394812479336883,6.68591753478704,1.0354229671132549,0.9147625217086125,3.4329531541245113,3.4304268966950713,0.023106042802939188,8,23.219081789462603,0.2716225367196691
3,42.0_3.txt,42.0,119.38074729367943,5129,42.955,0.075,0.327,0.327,nan,42.62831415756635,5090,0.023458586616954078,0.011729293308477039,45.11976412968411,2.795411631646516,0.15514732150810706,0.31980783577035904,eta/xi,6.395159534301164,6.686136802105274,6.394191196671622,6.686513296745287,1.7263401051561966,6.39618416358929,6.686180226085159,0.6151053028342914,6.395159534301164,6.686136802105274,6.395275556389663,6.686061343694872,6.395213072113669,6.686076824427919,6.395304206375538,6.6860759802892,7.233603718725945e-05,3.7729205200953686e-05,6.39499996317957,6.6869450303173545,6.395276703625975,6.686030241231539,6.3951504136559265,6.6863542699981515,6.3953057034069705,6.686050722888429,6.395276703625975,6.686030241231539,0.41310342272474027,6.395276088100973,6.68607794094983,1.009948107338714,0.9148549648350245,3.436694582867598,3.409158411336457,0.02092460953670345,9,24.706007318655438,0.28005989212299
4,42.0_4.txt,42.0,119.38049599841914,4834,40.484,0.05,0.293,0.293,nan,40.190819780674445,4799,0.024881303876285822,0.012440651938142911,44.66170118759514,2.8649552663545657,0.162156910723163,0.31651372426651725,eta/xi,6.395013690824552,6.686099780491639,6.394481383034821,6.6872462713016265,1.7838112094611538,6.396739470478516,6.687520330869666,0.6966909689177017,6.395013690824552,6.686099780491639,6.395060683929373,6.685955865332041,6.395022491748481,6.685991314935599,6.395086772010616,6.685967273050373,3.654059303226376e-05,7.19575797991645e-05,6.394728152399827,6.687345383990266,6.39508553840588,6.68589732160888,6.39494262960993,6.686358031308702,6.39510953778054,6.685906725413837,6.39508553840588,6.68589732160888,0.4080156958526715,6.3950231524443035,6.685992178107901,1.0083624460946765,0.9148233690984284,3.435409782527542,3.419471316517119,0.01927286637297392,10,26.684112587660678,0.3000644047334805
5,42.0_5.txt,42.0,119.38274952547637,4844,40.567,0.05,0.117,0.117,nan,40.44973012595498,4830,0.02472204380316347,0.012361021901581734,44.767579091190456,2.9665619198241444,0.15405949476889458,0.3335586710316933,eta/xi,6.392885891885671,6.685163203008349,6.391465792841058,6.6861153067045365,1.7241205040470138,6.396110734342432,6.687567059538433,0.6421628995842547,6.392885891885671,6.685163203008349,6.392936048992899,6.684954649440353,6.392872069608971,6.68500258370888,6.392963166461324,6.684962969886783,4.5548426176544865e-05,0.00010427678399782536,6.392516595868158,6.68659749715161,6.392932095329587,6.684904373758032,6.392745066920975,6.685443933532956,6.392955474048373,6.684931854579378,6.392932095329587,6.684904373758032,0.39701649165508934,6.39294496777249,6.6849852036668125,0.9927263265078065,0.9144708731180412,3.421408237809701,3.399011456397549,0.027097751402840257,8,23.283368399087326,0.2949794010135861
1,spring1_1.txt,inf,119.38223171276753,2405,20.137,0.117,nan,0.117,nan,20.019729617304506,2391,0.04995072456601149,0.024975362283005745,nan,4.117959465604199,nan,nan,two-peak(A),6.349065595998059,nan,nan,nan,nan,nan,nan,nan,6.3489147625619795,nan,6.349065595998059,nan,6.349008017840102,nan,6.349056475996584,nan,nan,nan,6.279396383881519,6.3489147625619795,6.349065595998059,nan,6.349008017840102,nan,6.349056475996584,nan,6.349065595998059,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.49285969404155,nan
1,spring2_1.txt,inf,119.38091482649843,2423,20.288,0.084,nan,0.084,nan,20.20423451692817,2413,0.04949457496952668,0.02474728748476334,nan,3.1265432452231847,nan,nan,two-peak(A),6.513899952005648,nan,nan,nan,nan,nan,nan,nan,6.513857441605037,nan,6.513899952005648,nan,6.513879590307116,nan,6.513903177824691,nan,nan,nan,6.443859189515176,6.513857441605037,6.513899952005648,nan,6.513879590307116,nan,6.513903177824691,nan,6.513899952005648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.546812333179407,nan
2,spring1_2.txt,inf,119.38223171276753,2405,20.137,0.092,nan,0.092,nan,20.044858985024973,2394,0.04988810351557353,0.024944051757786766,nan,3.644263128957527,nan,nan,two-peak(A),6.3463338727280965,nan,nan,nan,nan,nan,nan,nan,6.346148668935891,nan,6.3463338727280965,nan,6.3462658541364,nan,6.34632892761795,nan,nan,nan,6.276636150118563,6.346148668935891,6.3463338727280965,nan,6.3462658541364,nan,6.34632892761795,nan,6.3463338727280965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.77437184575106,nan
2,spring2_2.txt,inf,119.37914857513601,2393,20.037,0.042,nan,0.042,nan,19.99511663879599,2388,0.05001221138464012,0.02500610569232006,nan,3.1101125343448057,nan,nan,two-peak(A),6.514927404452492,nan,nan,nan,nan,nan,nan,nan,6.514813736789058,nan,6.514927404452492,nan,6.514885323425642,nan,6.514941665850068,nan,nan,nan,6.4441190786621965,6.514813736789058,6.514927404452492,nan,6.514885323425642,nan,6.514941665850068,nan,6.514927404452492,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.260531341518238,nan
